"null"	"Datum"	"Name"	"Ticker"	"Letzter"	"Preis"	"Menge"	"Pos. Veränd."	"Richtung"	"Typ"	"Stop"	"Limit"	"Status"	"Gewinn"	"Gewinn pro Einheit"	"Trail. Stop"	"% Gap"	"Bid"	"Spread"	"Ask"	"Gültigkeit"	"Kommentar"	"Dauer"	"Typ"	"Sektor"	"Börsenplatz"	"Währung"	
""	"21 Juni 2024, 18:25:14"	"NVIDIA"	"NVDA"	""	"129,00$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"129,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Juni 2024, 15:30:22"	"NVIDIA"	"NVDA"	""	"126,16$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"130,11$"	""	"Ausgeführt"	"-69,57$"	"-3,55%"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	"66,3M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2024, 21:04:52"	"NVIDIA"	"NVDA"	""	"130,80$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"130,80$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2024, 20:29:06"	"APPLE"	"AAPL"	""	"210,00$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"210,00$"	"Ausgeführt"	"-"	"-"	""	""	"293,50"	"0,17%"	"293,99"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2024, 18:22:39"	"NVIDIA"	"NVDA"	""	"135,02$"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"135,00$"	""	"Ausgeführt"	"+601,20$"	"+12,53%"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	"780M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2024, 16:14:40"	"BROADCOM"	"AVGO"	""	"1.770,00$"	"5"	"0 => 5"	"Kauf"	"Limit"	""	"1.770,00$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2024, 15:38:08"	"COSTCO WHOLESALE"	"COST"	""	"869,38$"	"-3"	"3 => 0"	"Verkauf"	"Stop"	"870,00$"	""	"Ausgeführt"	"+78,30$"	"+3,10%"	""	""	"955,50"	"0,49%"	"960,19"	"Kein Limit"	""	"607M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"20 Juni 2024, 15:30:08"	"BROADCOM"	"AVGO"	""	"1.803,82$"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"1.801,00$"	""	"Ausgeführt"	"+26,08$"	"+0,36%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"144M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"18 Juni 2024, 23:25:24"	"BROADCOM"	"AVGO"	""	"1.797,30$"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"1.797,30$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"18 Juni 2024, 19:59:55"	"BROADCOM"	"AVGO"	""	"1.806,71$"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"1.807,96$"	""	"Ausgeführt"	"+27,24$"	"+0,38%"	""	""	"387,25"	"0,09%"	"387,59"	"Kein Limit"	""	"11,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"18 Juni 2024, 16:45:14"	"BROADCOM"	"PANW"	""	"1.799,90$"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"1.799,90$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,19%"	"388,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"17 Juni 2024, 21:12:14"	"BROADCOM"	"AVGO"	""	"1.825,85$"	"-2"	"2 => 0"	"Verkauf"	"Stop"	"1.825,80$"	""	"Ausgeführt"	"+9,50$"	"+0,26%"	""	""	"387,25"	"0,19%"	"388,00"	"Kein Limit"	""	"5,97M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"17 Juni 2024, 19:32:39"	"BROADCOM"	"AVGO"	""	"1.821,10$"	"2"	"0 => 2"	"Kauf"	"Limit"	""	"1.821,10$"	"Ausgeführt"	"-"	"-"	""	""	"387,25"	"0,19%"	"388,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"13 Juni 2024, 15:01:01"	"COSTCO WHOLESALE"	"COST"	""	"843,28$"	"3"	"0 => 3"	"Kauf"	"Limit"	""	"843,28$"	"Ausgeführt"	"-"	"-"	""	""	"955,50"	"0,49%"	"960,19"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"12 Juni 2024, 19:30:57"	"SUPER MICRO COMPUTER"	"SMCI"	""	"778,27$"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"778,60$"	""	"Ausgeführt"	"+33,08$"	"+1,07%"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	"79,4M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"11 Juni 2024, 21:36:52"	"T-MOBILE US"	"TMUS"	""	"178,67$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"178,70$"	""	"Ausgeführt"	"-37,20$"	"-0,69%"	""	""	"179,00"	"0,89%"	"180,60"	"Kein Limit"	""	"434M"	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"11 Juni 2024, 21:28:05"	"SUPER MICRO COMPUTER"	"SMCI"	""	"770,00$"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"770,00$"	"Ausgeführt"	"-"	"-"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"11 Juni 2024, 17:40:58"	"NVIDIA"	"NVDA"	""	"119,99$"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"119,99$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"11 Juni 2024, 15:48:12"	"TEXAS INSTRUMENTS"	"PANW"	""	"194,88$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"194,84$"	""	"Ausgeführt"	"-27,60$"	"-0,70%"	""	""	"306,43"	"0,51%"	"308,00"	"Kein Limit"	""	"70,7M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"10 Juni 2024, 20:09:11"	"TEXAS INSTRUMENTS"	"TXN"	""	"196,26$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"196,26$"	"Ausgeführt"	"-"	"-"	""	""	"306,43"	"0,51%"	"308,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"10 Juni 2024, 15:30:08"	"NVIDIA"	"NVDA"	""	"120,41$"	"80"	"-80 => 0"	"Kauf"	"Stop"	"119,80$"	""	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"7 Juni 2024, 20:16:08"	"NVIDIA"	"NVDA"	""	"1.198,77$"	"-8"	"-72 => -80"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"7 Juni 2024, 20:15:41"	"NVIDIA"	"NVDA"	""	"1.198,64$"	"8"	"-80 => -72"	"Kauf"	"Stop"	"1.198,36$"	""	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"7 Juni 2024, 20:14:51"	"NVIDIA"	"NVDA"	""	"1.196,33$"	"-8"	"-72 => -80"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"7 Juni 2024, 14:38:24"	"NVIDIA"	"NVDA"	""	"1.191,10$"	"-8"	"-64 => -72"	"Verkauf"	"Stop Limit"	"1.191,40$"	"1.179,56$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Juni 2024, 21:05:40"	"T-MOBILE US"	"TMUS"	""	"179,91$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"179,91$"	"Ausgeführt"	"-"	"-"	""	""	"179,00"	"0,89%"	"180,60"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NASDAQ ETH"	"USD"	
""	"6 Juni 2024, 19:00:03"	"NVIDIA"	"NVDA"	""	"1.184,00$"	"7"	"-71 => -64"	"Kauf"	"Limit"	""	"1.184,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Juni 2024, 18:41:49"	"NVIDIA"	"PANW"	""	"1.187,28$"	"1"	"-72 => -71"	"Kauf"	"At Market"	""	""	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"6 Juni 2024, 10:02:50"	"NVIDIA"	"NVDA"	""	"1.250,30$"	"-7"	"-65 => -72"	"Verkauf"	"Limit"	""	"1.250,30$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"30 Mai 2024, 21:45:01"	"NVIDIA"	"NVDA"	""	"1.108,88$"	"7"	"-72 => -65"	"Kauf"	"Limit"	""	"1.108,88$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"30 Mai 2024, 20:42:36"	"Spot EUR/USD"	"EURUSD"	""	"1,08390$"	"4.601"	""	"Kauf"	"Währungskonvertierung"	""	""	"Ausgeführt"	"-"	"-"	""	""	"1,13580"	"0,1Pips"	"1,13581"	"Tagesende"	""	""	"FX"	""	"Forex - IB"	"USD"	
""	"30 Mai 2024, 15:41:34"	"NVIDIA"	"NVDA"	""	"1.156,21$"	"7"	"-79 => -72"	"Kauf"	"Stop Limit"	"1.155,00$"	"1.165,50$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"24 Mai 2024, 19:45:20"	"NVIDIA"	"NVDA"	""	"1.050,00$"	"-7"	"-72 => -79"	"Verkauf"	"Limit"	""	"1.050,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"24 Mai 2024, 16:15:56"	"SUPER MICRO COMPUTER"	"SMCI"	""	"870,00$"	"-7"	"7 => 0"	"Verkauf"	"Limit"	""	"870,00$"	"Ausgeführt"	"+35,00$"	"+0,58%"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	"15,1M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"24 Mai 2024, 15:30:08"	"NVIDIA"	"NVDA"	""	"1.040,86$"	"-7"	"-65 => -72"	"Verkauf"	"Stop"	"1.045,00$"	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"24 Mai 2024, 12:03:31"	"SUPER MICRO COMPUTER"	"PANW"	""	"865,00$"	"7"	"0 => 7"	"Kauf"	"Limit"	""	"865,00$"	"Ausgeführt"	"-"	"-"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 21:49:53"	"SUPER MICRO COMPUTER"	"SMCI"	""	"841,29$"	"-7"	"7 => 0"	"Verkauf"	"Stop Limit"	"841,00$"	"840,00$"	"Ausgeführt"	"+9,03$"	"+0,15%"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	"2,63M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 21:06:07"	"SUPER MICRO COMPUTER"	"SMCI"	""	"840,00$"	"7"	"0 => 7"	"Kauf"	"Limit"	""	"840,00$"	"Ausgeführt"	"-"	"-"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 20:10:57"	"NVIDIA"	"NVDA"	""	"1.044,78$"	"7"	"-72 => -65"	"Kauf"	"Limit"	""	"1.045,14$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 20:08:26"	"NVIDIA"	"NVDA"	""	"1.044,99$"	"7"	"-79 => -72"	"Kauf"	"Stop Limit"	"1.045,00$"	"1.046,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 17:31:00"	"NVIDIA"	"NVDA"	""	"1.047,00$"	"-7"	"-72 => -79"	"Verkauf"	"Limit"	""	"1.047,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 15:57:17"	"SUPER MICRO COMPUTER"	"SMCI"	""	"907,57$"	"-7"	"7 => 0"	"Verkauf"	"Stop"	"909,00$"	""	"Ausgeführt"	"+122,01$"	"+1,96%"	""	""	"33,75"	"0,36%"	"USD"	"Kein Limit"	""	"61,3M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Mai 2024, 01:01:54"	"NVIDIA"	"NVDA"	""	"1.006,00$"	"5"	"-77 => -72"	"Kauf"	"Limit"	""	"1.006,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 23:45:48"	"NVIDIA"	"NVDA"	""	"1.006,44$"	"-5"	"-72 => -77"	"Verkauf"	"Limit"	""	"1.006,44$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 23:42:10"	"NVIDIA"	"NVDA"	""	"1.011,10$"	"-5"	"-67 => -72"	"Verkauf"	"Stop Limit"	"1.011,00$"	"1.010,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 23:29:04"	"NVIDIA"	"NVDA"	""	"1.008,60$"	"5"	"-72 => -67"	"Kauf"	"Limit"	""	"1.008,60$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 22:55:01"	"SUPER MICRO COMPUTER"	"SMCI"	""	"890,14$"	"7"	"0 => 7"	"Kauf"	"Limit"	""	"890,14$"	"Ausgeführt"	"-"	"-"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 22:48:37"	"SUPER MICRO COMPUTER"	"SMCI"	""	"889,85$"	"-7"	"7 => 0"	"Verkauf"	"Stop Limit"	"889,00$"	"888,00$"	"Ausgeführt"	"+19,95$"	"+0,32%"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	"538.000"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 22:39:39"	"SUPER MICRO COMPUTER"	"SMCI"	""	"887,00$"	"7"	"0 => 7"	"Kauf"	"Limit"	""	"887,00$"	"Ausgeführt"	"-"	"-"	""	""	"33,75"	"0,36%"	"33,87"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2024, 17:01:44"	"ALPHABET CLASS C"	"GOOG"	""	"176,99$"	"-15"	"15 => 0"	"Verkauf"	"Stop Limit"	"177,00$"	"176,00$"	"Ausgeführt"	"-37,50$"	"-1,39%"	""	""	"344,50"	"0,11%"	"344,87"	"Kein Limit"	""	"176M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Mai 2024, 21:58:01"	"NVIDIA"	"NVDA"	""	"953,99$"	"7"	"-79 => -72"	"Kauf"	"Stop Limit"	"954,00$"	"955,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"USD"	"NASDAQ ETH"	"USD"	
""	"21 Mai 2024, 16:16:21"	"NVIDIA"	"NVDA"	""	"936,64$"	"-7"	"-72 => -79"	"Verkauf"	"Limit"	""	"936,64$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Mai 2024, 14:18:35"	"HENKEL VZO"	"HEN3"	""	"84,00€"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"84,00€"	""	"Ausgeführt"	"+99,20€"	"+3,04%"	""	""	"72,66"	"0,28%"	"72,86"	"Kein Limit"	""	"535M"	"AKT"	"Gebrauchsgüter"	"XETRA"	"EUR"	
""	"21 Mai 2024, 10:34:22"	"RHEINMETALL"	"RHM"	""	"527,2€"	"-15"	"15 => 0"	"Verkauf"	"Stop Limit"	"527,0€"	"526,0€"	"Ausgeführt"	"+138,00€"	"+1,78%"	""	""	"954,6"	"0,14%"	"955,9"	"Kein Limit"	""	"610M"	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"20 Mai 2024, 16:09:30"	"ALPHABET CLASS C"	"GOOG"	""	"179,49$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"179,49$"	"Ausgeführt"	"-"	"-"	""	""	"344,50"	"0,11%"	"344,87"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"17 Mai 2024, 19:20:37"	"NVIDIA"	"NVDA"	""	"932,52$"	"-5"	"-67 => -72"	"Verkauf"	"Stop"	"932,60$"	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"17 Mai 2024, 18:50:32"	"NVIDIA"	"NVDA"	""	"932,40$"	"5"	"-72 => -67"	"Kauf"	"Limit"	""	"932,40$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"17 Mai 2024, 18:21:04"	"NVIDIA"	"NVDA"	""	"934,88$"	"5"	"-77 => -72"	"Kauf"	"Stop Limit"	"935,00$"	"936,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"17 Mai 2024, 12:53:19"	"NVIDIA"	"NVDA"	""	"938,50$"	"-5"	"-72 => -77"	"Verkauf"	"Limit"	""	"938,50$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"16 Mai 2024, 15:38:26"	"NVIDIA"	"NVDA"	""	"953,20$"	"5"	"-77 => -72"	"Kauf"	"Stop Limit"	"953,00$"	"954,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2024, 23:16:05"	"NVIDIA"	"NVDA"	""	"950,00$"	"-5"	"-72 => -77"	"Verkauf"	"Limit"	""	"950,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2024, 18:43:46"	"PALO ALTO NETWORKS"	"NVDA"	""	"943,00$"	"-5"	"-67 => -72"	"Verkauf"	"Stop"	"943,00$"	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2024, 18:00:38"	"NVIDIA"	"NVDA"	""	"942,00$"	"5"	"-72 => -67"	"Kauf"	"Limit"	""	"942,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2024, 09:37:00"	"HENKEL VZO"	"HEN3"	""	"81,52€"	"40"	"0 => 40"	"Kauf"	"Limit"	""	"81,52€"	"Ausgeführt"	"-"	"-"	""	""	"72,66"	"0,28%"	"72,86"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"XETRA"	"EUR"	
""	"14 Mai 2024, 09:02:41"	"RHEINMETALL"	"PANW"	""	"518,0€"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"528,0€"	"Ausgeführt"	"-"	"-"	""	""	"954,6"	"0,14%"	"955,9"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"10 Mai 2024, 12:38:18"	"COMMERZBANK"	"CBK"	""	"13,995€"	"-200"	"200 => 0"	"Verkauf"	"Stop"	"14,000€"	""	"Ausgeführt"	"+23,00€"	"+0,83%"	""	""	"37,32"	"1,82%"	"38,00"	"Kein Limit"	""	"1,31B"	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"7 Mai 2024, 10:48:42"	"ADIDAS"	"ADS"	""	"221,7€"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"221,8€"	""	"Ausgeführt"	"-45,00€"	"-1,34%"	""	""	"175,25"	"0,20%"	"175,60"	"Kein Limit"	""	"92,9M"	"AKT"	"Gebrauchsgüter"	"XETRA"	"EUR"	
""	"6 Mai 2024, 09:00:24"	"ADIDAS"	"ADS"	""	"224,7€"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"224,7€"	"Ausgeführt"	"-"	"-"	""	""	"175,25"	"0,20%"	"175,60"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"XETRA"	"EUR"	
""	"2 Mai 2024, 11:48:33"	"LINDE"	"LIN"	""	"402,8€"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"401,8€"	""	"Ausgeführt"	"-95,20€"	"-5,58%"	""	""	"458,8"	"0,13%"	"459,4"	"Kein Limit"	""	"2,49B"	"AKT"	"Grundstoffe"	"XETRA"	"EUR"	
""	"26 Apr. 2024, 19:21:23"	"NVIDIA"	"NVDA"	""	"879,91$"	"6"	"-78 => -72"	"Kauf"	"Stop Limit"	"880,00$"	"888,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Apr. 2024, 15:40:43"	"NVIDIA"	"NVDA"	""	"800,00$"	"-6"	"-72 => -78"	"Verkauf"	"Limit"	""	"800,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Apr. 2024, 12:59:14"	"NVIDIA"	"NVDA"	""	"800,64$"	"-5"	"-67 => -72"	"Verkauf"	"Stop Limit"	"801,00$"	"800,00$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Apr. 2024, 11:53:34"	"NVIDIA"	"NVDA"	""	"802,00$"	"5"	"-72 => -67"	"Kauf"	"Limit"	""	"802,00$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"25 Apr. 2024, 11:18:16"	"PALO ALTO NETWORKS"	"RHM"	""	"510,0€"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"510,0€"	""	"Ausgeführt"	"+39,00€"	"+0,51%"	""	""	"954,6"	"0,14%"	"955,9"	"Kein Limit"	""	"181M"	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"25 Apr. 2024, 09:38:46"	"COMMERZBANK"	"CBK"	""	"13,880€"	"200"	"0 => 200"	"Kauf"	"Limit"	""	"13,880€"	"Ausgeführt"	"-"	"-"	""	""	"37,32"	"1,82%"	"38,00"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"25 Apr. 2024, 09:23:02"	"ALLIANZ"	"ALV"	""	"265,1€"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"264,9€"	""	"Ausgeführt"	"+44,00€"	"+0,84%"	""	""	"403,8"	"0,52%"	"405,9"	"Kein Limit"	""	"1,29B"	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"24 Apr. 2024, 22:21:34"	"NVIDIA"	"NVDA"	""	"789,86$"	"6"	"-78 => -72"	"Kauf"	"Limit"	""	"789,86$"	"Ausgeführt"	"n/a"	"n/a"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"24 Apr. 2024, 20:52:16"	"NVIDIA"	"NVDA"	""	"797,25$"	"-1"	"-77 => -78"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Tagesende"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"23 Apr. 2024, 21:25:33"	"NVIDIA"	"NVDA"	""	"826,14$"	"-5"	"-72 => -77"	"Verkauf"	"Limit"	""	"826,14$"	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,02%"	"200,32"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
